,image_name,infer,conf,infer2,conf2
69,72b.png,72a.png.txt,0.9590498944843582,81a.png.txt,0.7988698687497547
70,73b.png,73a.png.txt,0.9066602436352956,84a.png.txt,0.8678965964133482
71,74b.png,74a.png.txt,0.9041184047004343,38a.png.txt,0.8281238071320131
72,75b.png,75a.png.txt,0.9350959348259406,84a.png.txt,0.772360656565248
73,76b.png,76a.png.txt,0.9421206004588023,9a.png.txt,0.7829664815050927
74,77b.png,77a.png.txt,0.9660226389148083,70a.png.txt,0.6607674861467543
75,78b.png,78a.png.txt,0.930010254389935,65a.png.txt,0.6688023921681368
76,79b.png,79a.png.txt,0.9763261328796704,86a.png.txt,0.7663746082763156
77,7b.png,7a.png.txt,0.9317740562623672,38a.png.txt,0.8153090588283266
78,80b.png,80a.png.txt,0.9702032869568149,81a.png.txt,0.7382723579031901
79,81b.png,81a.png.txt,0.9323102234511099,72a.png.txt,0.8377995768716623
80,82b.png,82a.png.txt,0.9577773034736818,86a.png.txt,0.7778259266417624
81,83b.png,83a.png.txt,0.9081901608725521,89a.png.txt,0.6513513966408018
82,84b.png,84a.png.txt,0.961807512733683,72a.png.txt,0.8142004187194203
83,85b.png,85a.png.txt,0.9246798139447279,86a.png.txt,0.8000217622290289
84,86b.png,86a.png.txt,0.8854564627080161,85a.png.txt,0.7685376854219409
85,87b.png,87a.png.txt,0.9382332155486105,68a.png.txt,0.7626191298155253
86,88b.png,88a.png.txt,0.895859897892525,63a.png.txt,0.7334579263123513
87,89b.png,89a.png.txt,0.9602432154021479,38a.png.txt,0.8095379093440617
88,8b.png,8a.png.txt,0.9546949428471987,42a.png.txt,0.7909006740814042
89,90b.png,21a.png.txt,0.781446308566086,38a.png.txt,0.7768753772315201
90,91b.png,9a.png.txt,0.6983968680599814,60a.png.txt,0.667598634432756
91,92b.png,76a.png.txt,0.7844489817992447,9a.png.txt,0.7821063638907003
92,93b.png,19a.png.txt,0.7574268741362189,5a.png.txt,0.7434724640273196
93,94b.png,68a.png.txt,0.819413605528674,45a.png.txt,0.781833753820806
94,95b.png,30a.png.txt,0.857063924181311,39a.png.txt,0.827109317264238
95,96b.png,80a.png.txt,0.745668068795185,8a.png.txt,0.7039912894062232
96,97b.png,70a.png.txt,0.8003099807351344,65a.png.txt,0.7530112787920873
97,98b.png,17a.png.txt,0.7699086849381468,55a.png.txt,0.7533742895944276
98,99b.png,38a.png.txt,0.8514939711273566,84a.png.txt,0.7881202154393833
99,9b.png,9a.png.txt,0.9265624273217873,60a.png.txt,0.7160648867633614
